job_id,job_title,salary_usd,salary_currency,experience_level,employment_type,company_location,company_size,employee_residence,remote_ratio,required_skills,education_required,years_experience,industry,posting_date,application_deadline,job_description_length,benefits_score,company_name
AI08263,Deep Learning Engineer,,GBP,EN,FT,United Kingdom,S,United Kingdom,0,"PyTorch, Java, Python, SQL",PhD,1,Education,2024-05-05,2024-06-26,1583,6.2,Autonomous Tech
AI08264,research scientist,77319.0,USD,SE,CT,South Korea,S,South Korea,100,"GCP, Hadoop, Mathematics",Associate,5,Transportation,2024-03-10,2024-05-02,1603,9.7,Future Systems
AI08265,Research Scientsit,98805.0,USD,SE,PT,India,M,India,100,"Azure, Kubernetes, Deep Learning, Linux, TensorFlow",PhD,6,Government,2024-05-16,2024-06-17,908,9.9,Future Systems
AI08266,computer vision engineer,152248.0,USD,SE,PT,Canada,L,Canada,50,"Data Visualization, Docker, Python, Git",Associate,9,Retail,2025-02-14,2025-03-27,1573,5.8,Machine Intelligence Group
AI08267,Data Analyst,164201.0,USD,SE,CT,Norway,L,Norway,50,"Data Visualization, Spark, AWS, Deep Learning, SQL",Phd,8,Media,2025-02-10,2025-04-20,2497,8.8,Cloud AI Solutions
AI08268,NLP Engineer,60519.0,USD,EN,FT,Denmark,S,Denmark,100,"Python, TensorFlow, Tableau",Master,0,Transportation,2024-01-19,2024-02-24,876,5.4,Cloud AI Solutions
AI08269,AI SPECIALIST,236953.0,USD,EX,FL,Canada,L,United Kingdom,0,"Docker, TensorFlow, NLP",Associate,19,Healthcare,2025-01-12,2025-02-06,543,8.4,Cloud AI Solutions
AI08270,AI Product Manager,,USD,EX,CT,United States,L,Israel,50,"Git, Linux, Python, Java",Associate,17,Media,2025-01-20,2025-02-03,1168,9.4,Digital Transformation LLC
AI08271,ai research scientist,58345.0,USD,MI,FT,Japan,S,Germany,0,"Git, PyTorch, Computer Vision, R, Spark",Master,2,Real Estate,2024-11-20,2025-01-19,1893,9.6,Quantum Computing Inc
AI08272,Data Scientist,206671.0,USD,SE,FT,United States,L,United States,0,"GCP, Java, Deep Learning, Python",Bachelor,100,Media,2024-03-02,2024-04-10,2115,5.4,TechCorp Inc
AI08273,MACHINE LEARNING RESEARCHER,73212.0,USD,MI,FT,South Korea,L,South Korea,50,"Git, SQL, Mathematics, Tableau, MLOps",Master,4,Manufacturing,2024-02-21,2024-03-19,925,6.7,Algorithmic Solutions
AI08274,machine learning researcher,205397.0,USD,EX,FT,Norway,L,Norway,0,"Kubernetes, Scala, Java",Associate,15,Media,2024-05-21,2024-06-28,2329,9.5,Machine Intelligence Group
AI08275,RESEARCH SCIENTIST,69729.0,GBP,EN,CT,United Kingdom,M,United Kingdom,0,,Bachelor,0,Energy,2025-02-20,2025-04-30,1256,5.8,Algorithmic Solutions
AI08276,ai specialist,59225.0,USD,MI,FT,Austria,M,Austria,0,"Azure, Python, Mathematics, Spark, GCP",Bachelor,2,Retail,2024-02-29,2024-05-10,1807,6.4,Cloud AI Solutions
AI08277,Data Scientist,158705.0,USD,EX,PT,Israel,S,Israel,100,,Master,13,Automotive,2025-04-30,2025-06-22,2206,9.1,Algorithmic Solutions
AI08278,AI ARCHITECT,,EUR,MI,CT,Netherlands,S,Netherlands,0,"AWS, Statistics, Docker, Deep Learning",Bachelor,2,Real Estate,2024-12-05,2025-01-09,741,9.6,Neural Networks Co
AI08279,ai specialist,109598.0,USD,MI,PT,Norway,L,Norway,100,"R, PyTorch, GCP, Scala, Java",Phd,2,Retail,2024-11-23,2025-02-03,1852,8.4,DataVision Ltd
AI08280,nlp engineer,55031.0,USD,MI,FT,Israel,S,Israel,50,"Hadoop, Linux, Statistics, AWS",Bachelor,2,Media,2024-09-04,2024-11-08,1635,8.9,Quantum Computing Inc
AI08281,AI SPECIALIST,,EUR,SE,FL,Germany,M,Germany,50,,PhD,7,Healthcare,2024-12-03,2024-12-31,1548,7.6,Algorithmic Solutions
AI08282,robotics engineer,166983.0,USD,EX,CT,Canada,M,Canada,0,"Python, SQL, Azure, Docker, GCP",PhD,17,Education,2025-02-27,2025-05-10,2238,9.4,Autonomous Tech
AI08283,deep learning engineer,,USD,EX,FT,United States,S,Norway,50,"Java, GCP, Data Visualization",Master,12,Gaming,2025-04-25,2025-06-18,1790,5.7,Future Systems
AI08284,research scientist,64377.0,USD,EN,CT,Sweden,S,Sweden,50,"Python, Linux, SQL, GCP",Master,1,Consulting,2024-12-23,2025-01-06,2416,9.8,DataVision Ltd
AI08285,Data Engineer,158991.0,USD,SE,CT,Norway,S,Israel,50,"Tableau, Hadoop, Kubernetes, SQL, Statistics",,8,Media,2024-12-05,2025-02-05,1423,8.6,Advanced Robotics
AI08286,RESEARCH SCIENTIST,55011.0,USD,EN,FT,India,L,India,50,,Associate,1,Technology,2024-03-27,2024-06-05,2485,9.9,AI Innovations
AI08287,AI Research Scientist,116756.0,EUR,MI,FL,Netherlands,L,United States,50,"Hadoop, Git, Statistics, Tableau",,3,Education,2024-03-10,2024-04-11,1600,5.1,Smart Analytics
AI08288,COMPUTER VISION ENGINEER,156183.0,USD,EX,FL,Austria,L,India,0,"Hadoop, GCP, Mathematics, MLOps, Azure",Associate,11,Technology,2024-08-15,2024-09-28,988,7.2,Algorithmic Solutions
AI08289,MACHINE LEARNING ENGINEER,112196.0,GBP,SE,FT,United Kingdom,S,United Kingdom,100,"Hadoop, AWS, Tableau, MLOps",Associate,7,Healthcare,2025-02-20,2025-04-05,1676,7.8,TechCorp Inc
AI08290,Data Engineer,64601.0,EUR,EN,FL,Netherlands,L,South Korea,100,"Hadoop, Deep Learning, AWS",Associate,0,Government,2024-03-28,2024-04-30,928,9.0,Quantum Computing Inc
AI08291,NLP Engineer,80008.0,USD,MI,FL,Canada,M,Canada,100,"Scala, Data Visualization, SQL, Deep Learning, Azure",Bachelor,3,Automotive,2025-01-01,2025-03-15,1420,5.9,Autonomous Tech
AI08292,ai software engineer,158670.0,USD,SE,FT,Canada,L,Canada,100,"Git, Python, Spark, TensorFlow, Hadoop",Bachelor,7,Government,2025-03-23,2025-06-03,1212,8.1,Cognitive Computing
AI08293,Research Scientist,145148.0,USD,EX,FL,Japan,S,Japan,0,"Java, Deep Learning, Kubernetes, NLP",Associate,17,Energy,2024-11-01,2024-12-04,893,9.6,Digital Transformation LLC
AI08294,Data Analyst,130199.0,USD,EX,CT,Ireland,M,Ireland,50,"Azure, Tableau, TensorFlow, Deep Learning",,13,Finance,2025-01-15,2025-03-29,1559,7.4,TechCorp Inc
AI08295,AI SPECIALIST,145922.0,EUR,SE,PT,Germany,L,Germany,50,"GCP, Kubernetes, MLOps, Deep Learning",Master,5,Manufacturing,2024-08-06,2024-09-01,2447,9.3,Autonomous Tech
AI08296,data analyst,128810.0,USD,EX,FT,South Korea,M,United Kingdom,50,"R, SQL, NLP",Master,17,Healthcare,2024-08-06,2024-10-11,1634,9.4,Quantum Computing Inc
AI08297,ai research scientist,46225.0,USD,EN,PT,Finland,S,Finland,50,"Git, Python, Docker, GCP",Bachelor,1,Automotive,2024-09-26,2024-11-17,2191,6.1,TechCorp Inc
AI08298,ai consultant,186855.0,USD,EX,FT,Switzerland,S,Switzerland,100,"Scala, PyTorch, Spark, Data Visualization, Git",Bachelor,10,Consulting,2024-04-07,2024-05-10,2032,6.1,Digital Transformation LLC
AI08299,nlp engineer,153536.0,EUR,SE,FT,France,L,Canada,0,"TensorFlow, Tableau, Git, R, Kubernetes",Master,7,Technology,2024-10-31,2024-12-26,1773,8.9,Machine Intelligence Group
AI08300,MACHINE LEARNING ENGINEER,203963.0,EUR,EX,CT,Germany,M,Germany,100,"Tableau, AWS, Data Visualization",Phd,16,Healthcare,2024-09-19,2024-10-04,1100,6.3,Autonomous Tech
AI08301,Machine Learning Enginner,69475.0,USD,MI,FL,South Korea,M,South Korea,100,"Statistics, Hadoop, SQL, Tableau, Git",PhD,3,Automotive,2024-04-10,2024-06-04,2233,6.4,Digital Transformation LLC
AI08302,DATA ANALYST,87786.0,USD,MI,CT,South Korea,L,South Korea,50,"SQL, AWS, TensorFlow, Azure, GCP",PhD,3,Manufacturing,2024-04-11,2024-05-28,808,5.5,Advanced Robotics
AI08303,MACHINE LEARNING ENGINEER,201446.0,EUR,EX,CT,Netherlands,S,Austria,0,"SQL, Java, Scala",Master,15,Telecommunications,2025-01-29,2025-03-31,1754,7.3,Cognitive Computing
AI08304,ai consultant,110468.0,USD,EX,PT,South Korea,M,South Korea,50,"Python, R, Tableau, TensorFlow, Java",Bachelor,13,Automotive,2024-06-14,2024-06-30,2102,5.0,Cloud AI Solutions
AI08305,Data Analyst,47052.0,USD,EN,CT,Australia,S,Australia,0,,Phd,0,Gaming,2024-12-20,2025-01-20,1773,5.8,Quantum Computing Inc
AI08306,Robotics Engineer,111198.0,USD,SE,FT,Australia,M,Australia,50,"SQL, Data Visualization, TensorFlow",PhD,7,Technology,2025-04-18,2025-06-18,510,5.1,Machine Intelligence Group
AI08307,robotics engineer,147062.0,USD,SE,CT,United States,S,Sweden,0,"Java, Scala, Git, Hadoop, Computer Vision",Master,6,Real Estate,2024-08-27,2024-10-21,1508,5.3,Predictive Systems
AI08308,AI Architect,129836.0,USD,EX,FL,India,M,India,100,"Python, SQL, Tableau, MLOps, TensorFlow",Bachelor,19,Energy,2025-03-17,2025-04-05,1708,7.2,Cloud AI Solutions
AI08309,AI Research Scientist,236961.0,GBP,EX,FL,United Kingdom,S,Denmark,100,"Linux, Python, Azure, GCP, SQL",,12,Transportation,2024-04-16,2024-06-15,566,7.3,Predictive Systems
AI08310,PRINCIPAL DATA SCIENTIST,40487.0,USD,EN,CT,Finland,S,United Kingdom,0,"Azure, NLP, AWS",Associate,0,Energy,2024-11-04,2024-12-20,2170,6.1,Advanced Robotics
AI08311,Machine Learning Engineer,999999.0,USD,EX,FT,Singapore,S,France,100,"R, GCP, Python, Kubernetes",Associate,16,Gaming,2024-01-04,2024-03-10,1334,5.3,Future Systems
AI08312,Data Analyst,60382.0,USD,EN,PT,Israel,L,Israel,50,"Linux, GCP, Git, Java, Python",PhD,0,Retail,2025-01-24,2025-03-07,1313,9.0,Advanced Robotics
AI08313,AI Software Enginner,111411.0,USD,SE,FL,Japan,L,Japan,50,"Mathematics, Scala, NLP, Statistics, PyTorch",Phd,5,Manufacturing,2024-04-01,2024-05-07,2104,9.8,Cloud AI Solutions
AI08314,PRINCIPAL DATA SCIENTIST,91008.0,USD,SE,PT,Austria,L,Austria,50,"Hadoop, GCP, Spark, MLOps",Master,6,Transportation,2025-04-28,2025-07-10,944,8.5,Future Systems
AI08315,ai consultant,133870.0,USD,SE,CT,Sweden,S,Sweden,0,"Statistics, SQL, Computer Vision, Java",Phd,9,Finance,2025-04-03,2025-06-03,1072,8.9,DeepTech Ventures
AI08316,robotics engineer,124103.0,EUR,SE,FL,France,M,France,50,"Hadoop, Tableau, NLP, GCP",Master,6,Manufacturing,2024-08-11,2024-09-21,1118,8.2,Digital Transformation LLC
AI08317,AI SPECIALIST,141896.0,EUR,SE,FT,Germany,L,Japan,0,"PyTorch, Data Visualization, R, Mathematics, Java",Bachelor,7,Healthcare,2025-03-25,2025-05-04,1340,8.6,Autonomous Tech
AI08318,AI ARCHITECT,42442.0,USD,EN,CT,Japan,S,South Korea,0,"Python, Git, Tableau, Data Visualization, Spark",Bachelor,0,Real Estate,2024-02-23,2024-03-29,918,6.8,Future Systems
AI08319,AI Consultant,74726.0,USD,MI,PT,China,M,China,100,"Kubernetes, Azure, Hadoop",Associate,2,Automotive,2024-07-06,2024-08-12,1989,6.4,Smart Analytics
AI08320,ML Ops Engineer,91074.0,USD,EN,PT,United States,M,United States,50,,Associate,1,Healthcare,2024-05-06,2024-07-07,770,6.6,Advanced Robotics
AI08321,autonomous systems engineer,103206.0,USD,SE,FL,Japan,M,Japan,50,"PyTorch, Data Visualization, Computer Vision, Python",Associate,9,Finance,2025-03-30,2025-04-18,1536,7.7,Cloud AI Solutions
AI08322,machine learning engineer,162478.0,USD,SE,PT,Denmark,S,Canada,0,"Data Visualization, PyTorch, Git",Associate,8,Manufacturing,2024-11-03,2024-12-20,1969,9.8,Smart Analytics
AI08323,Principal Data Scientsit,65973.0,USD,MI,FT,South Korea,L,Norway,0,"Statistics, Linux, Spark",Master,3,Education,2024-01-10,2024-02-01,1957,9.5,Algorithmic Solutions
AI08324,research scientist,171937.0,USD,SE,FT,Denmark,L,Switzerland,50,"Git, Scala, Hadoop",Bachelor,8,Gaming,2024-08-15,2024-10-25,2362,8.7,Advanced Robotics
AI08325,AI Architect,53497.0,USD,MI,FT,Finland,M,Finland,100,"AWS, Linux, Tableau, Statistics, SQL",Phd,2,Energy,2024-09-09,2024-10-05,2212,8.5,AI Innovations
AI08326,Machine Learning Researcher,51801.0,USD,EN,CT,Japan,M,Japan,0,"Java, Docker, MLOps",,1,Retail,2025-04-13,2025-05-03,1921,6.2,DeepTech Ventures
AI08327,HEAD OF AI,71133.0,USD,EN,CT,Sweden,S,Sweden,100,"SQL, PyTorch, Hadoop",PhD,1,Technology,2024-09-03,2024-09-26,862,7.5,Cloud AI Solutions
AI08328,AI CONSULTANT,90145.0,USD,SE,FL,Canada,S,Canada,100,"Spark, SQL, Hadoop, Python, Azure",Associate,8,Manufacturing,2024-09-22,2024-11-17,2109,9.6,Quantum Computing Inc
AI08329,Research Scientsit,105750.0,EUR,MI,FT,Germany,M,China,50,"AWS, Deep Learning, GCP, Hadoop",Phd,3,Government,2024-04-05,2024-05-15,2290,7.4,Future Systems
AI08330,AI RESEARCH SCIENTIST,170791.0,EUR,EX,FT,France,M,South Korea,0,"NLP, Kubernetes, Mathematics",Associate,16,Finance,2024-07-12,2024-08-17,617,8.3,Advanced Robotics
AI08331,ML Ops Engineer,117004.0,USD,SE,FL,Singapore,S,Singapore,100,"AWS, Azure, Git, Deep Learning, Linux",Bachelor,5,Retail,2024-04-19,2024-06-20,2058,7.4,Autonomous Tech
AI08332,Data Enginner,60920.0,USD,EN,FT,Japan,L,Japan,50,"Python, Kubernetes, Computer Vision, Spark, Statistics",Phd,0,Technology,2024-09-19,2024-10-04,1442,6.3,Quantum Computing Inc
AI08333,AI RESEARCH SCIENTIST,71274.0,USD,MI,FT,Ireland,M,China,0,"SQL, AWS, GCP, Kubernetes",PhD,4,Telecommunications,2024-12-21,2025-01-17,1810,7.0,Algorithmic Solutions
AI08334,research scientist,324470.0,USD,EX,FT,Switzerland,M,Switzerland,50,"SQL, Java, Azure",Associate,12,Consulting,2024-11-08,2024-12-09,1857,5.1,Future Systems
AI08335,Robotics Engineer,110342.0,USD,SE,FL,Finland,L,Finland,50,"SQL, Python, TensorFlow, Hadoop",Associate,8,Manufacturing,2024-07-03,2024-07-26,1117,6.1,Future Systems
AI08336,AI Architect,67511.0,USD,EN,FT,Singapore,L,Finland,0,"SQL, Hadoop, Deep Learning",Bachelor,1,Consulting,2024-12-11,2025-01-15,1162,7.0,Algorithmic Solutions
AI08337,AI Architect,105161.0,EUR,MI,FT,Germany,M,Germany,0,"TensorFlow, MLOps, PyTorch, Scala, GCP",Master,4,Government,2025-03-21,2025-04-13,1914,8.7,Cloud AI Solutions
AI08338,AI Research Scientist,,USD,SE,FT,Austria,S,Denmark,100,"Python, PyTorch, NLP, Hadoop, Tableau",Associate,9,Healthcare,2024-10-16,2024-12-21,2239,5.2,DeepTech Ventures
AI08339,AI Consultant,102876.0,USD,EX,FT,Israel,M,Israel,0,"Docker, PyTorch, Linux, Git",Bachelor,14,Education,2024-09-30,2024-10-19,822,5.7,Quantum Computing Inc
AI08340,Robotics Enginner,,USD,SE,FL,South Korea,M,South Korea,0,"TensorFlow, PyTorch, Data Visualization, NLP",Associate,7,Transportation,2024-11-13,2025-01-14,2378,8.9,TechCorp Inc
AI08341,robotics engineer,239492.0,EUR,EX,FT,Germany,L,Germany,50,"Java, Spark, SQL, Mathematics, Linux",Bachelor,16,Transportation,2024-04-20,2024-06-02,2134,6.2,Machine Intelligence Group
AI08342,Deep Learning Enginner,128124.0,USD,EX,FT,Japan,S,Japan,100,"Python, Git, Hadoop, PyTorch, Docker",Associate,15,Real Estate,2025-01-16,2025-02-04,2465,8.1,AI Innovations
AI08343,head of ai,84874.0,USD,EN,FL,United States,L,United States,50,"Python, Java, TensorFlow, SQL, GCP",Bachelor,0,Media,2024-03-20,2024-04-14,522,8.0,Predictive Systems
AI08344,head of ai,74564.0,USD,MI,FL,Canada,S,Finland,100,"Mathematics, Deep Learning, TensorFlow, Docker, Git",PhD,4,Education,2024-01-05,2024-01-28,1343,5.6,DeepTech Ventures
AI08345,Head of AI,205465.0,USD,EX,FL,Canada,L,Canada,50,"Hadoop, Linux, Data Visualization",Associate,15,Media,2025-04-03,2025-06-09,1986,9.5,Cloud AI Solutions
AI08346,MACHINE LEARNING RESEARCHER,254546.0,USD,EX,FT,United States,M,United States,50,"Data Visualization, Computer Vision, Deep Learning",Associate,17,Retail,2025-04-19,2025-05-14,2330,9.0,Cognitive Computing
AI08347,head of ai,72554.0,USD,MI,FL,Israel,M,Israel,50,"PyTorch, MLOps, AWS, Azure",Master,4,Gaming,2024-03-22,2024-04-26,2232,6.2,Machine Intelligence Group
AI08348,robotics engineer,999999.0,USD,SE,PT,Singapore,L,Singapore,0,"Spark, Deep Learning, Docker",Master,7,Government,2024-06-30,2024-07-22,675,9.3,DataVision Ltd
AI08349,Head of AI,135797.0,EUR,SE,CT,Germany,M,Denmark,100,"Python, TensorFlow, Data Visualization, Spark",PhD,8,Education,2024-10-14,2024-10-30,2245,7.1,Advanced Robotics
AI08350,head of ai,90114.0,EUR,MI,FL,France,S,United States,100,"AWS, TensorFlow, Azure, Computer Vision",Bachelor,2,Finance,2024-09-27,2024-11-14,1952,8.4,TechCorp Inc
AI08351,research scientist,109896.0,GBP,MI,CT,United Kingdom,L,Ireland,0,"TensorFlow, Scala, AWS, R, Docker",Bachelor,4,Transportation,2024-03-28,2024-06-03,2161,9.0,Neural Networks Co
AI08352,ai specialist,172059.0,USD,EX,CT,Canada,M,Canada,0,"Linux, Python, NLP",Associate,12,Manufacturing,2024-01-17,2024-02-09,1678,8.2,Autonomous Tech
AI08353,COMPUTER VISION ENGINEER,102386.0,USD,EX,FL,South Korea,M,South Korea,100,"PyTorch, R, NLP, SQL, Python",,15,Manufacturing,2024-07-05,2024-09-09,557,6.6,Algorithmic Solutions
AI08354,ML Ops Engineer,293846.0,USD,EX,FT,Singapore,L,Singapore,50,"Docker, SQL, Hadoop, Deep Learning",Phd,16,Education,2024-12-28,2025-03-05,1000,8.9,Advanced Robotics
AI08355,AI PRODUCT MANAGER,71286.0,USD,SE,FT,Ireland,S,Ireland,100,"NLP, Tableau, GCP",Bachelor,9,Automotive,2024-07-24,2024-08-26,1941,5.9,Advanced Robotics
AI08356,Data Scientist,108197.0,USD,MI,FT,Denmark,S,Denmark,0,"Java, Python, Spark",Master,2,Energy,2024-03-21,2024-05-24,1080,7.6,Cloud AI Solutions
AI08357,ai architect,179768.0,USD,SE,FL,Singapore,L,France,100,"Data Visualization, Linux, R",Master,8,Manufacturing,2025-01-21,2025-02-08,1288,8.7,Cognitive Computing
AI08358,AI SOFTWARE ENGINEER,160894.0,USD,SE,PT,Switzerland,M,Switzerland,0,"Data Visualization, SQL, MLOps, Spark",Master,8,Energy,2024-12-06,2024-12-25,2069,6.4,DataVision Ltd
AI08359,Computer Vision Engineer,145779.0,EUR,SE,PT,Germany,M,Australia,50,"PyTorch, R, GCP, AWS",PhD,8,Manufacturing,2024-05-09,2024-07-18,2133,8.6,Quantum Computing Inc
AI08360,DEEP LEARNING ENGINEER,162960.0,EUR,EX,CT,France,M,France,0,"AWS, Java, Tableau",Phd,11,Real Estate,2024-06-08,2024-07-09,1643,7.5,DeepTech Ventures
AI08361,Data Engineer,46798.0,USD,EN,PT,India,S,India,0,"Kubernetes, Spark, Tableau, MLOps, TensorFlow",Bachelor,0,Technology,2025-01-18,2025-03-14,1856,9.5,Autonomous Tech
AI08362,ML Ops Engineer,40801.0,USD,EN,FL,India,M,India,50,"Computer Vision, Hadoop, Linux",Bachelor,1,Finance,2024-08-03,2024-09-09,1210,8.6,Cognitive Computing
AI08363,Robotics Enginner,,USD,EX,FL,South Korea,S,United Kingdom,50,"Linux, TensorFlow, Computer Vision, Python, Deep Learning",Associate,12,Finance,2024-06-20,2024-07-22,2370,5.1,TechCorp Inc
AI08364,AI Software Engineer,52742.0,USD,EN,PT,India,M,India,0,,PhD,0,Consulting,2024-02-22,2024-03-09,1900,6.6,Algorithmic Solutions
AI08365,data engineer,64275.0,GBP,EN,FL,United Kingdom,S,United Kingdom,0,"SQL, PyTorch, Hadoop, Spark",PhD,1,Media,2024-12-14,2025-01-18,1283,9.1,Cognitive Computing
AI08366,machine learning researcher,88473.0,EUR,MI,FL,France,L,France,50,"Linux, AWS, Python",PhD,2,Telecommunications,2024-07-04,2024-08-12,1910,7.9,AI Innovations
AI08367,principal data scientist,44971.0,USD,EN,FT,South Korea,S,South Korea,0,"Data Visualization, PyTorch, GCP, TensorFlow, AWS",Bachelor,1,Education,2024-02-12,2024-02-28,1898,8.4,Predictive Systems
AI08368,ai consultant,49617.0,USD,EN,CT,South Korea,S,South Korea,50,"Kubernetes, Python, Scala, Computer Vision",Bachelor,1,Government,2025-04-18,2025-06-06,1629,6.4,Quantum Computing Inc
AI08369,Data Engineer,68553.0,EUR,MI,CT,Germany,S,Japan,50,"PyTorch, Kubernetes, Linux, GCP",Associate,2,Media,2024-02-25,2024-03-14,1143,5.9,TechCorp Inc
AI08370,ai consultant,72806.0,USD,EN,FL,Sweden,M,Sweden,0,"SQL, NLP, Deep Learning, Computer Vision, GCP",Master,1,Retail,2024-11-23,2025-01-03,2131,5.0,Future Systems
AI08371,AI Product Manager,142765.0,EUR,EX,FT,France,S,France,50,"Kubernetes, MLOps, Tableau, Data Visualization, Spark",Phd,15,Automotive,2025-04-11,2025-05-22,2016,9.8,Autonomous Tech
AI08372,ai product manager,121356.0,USD,EX,FL,Austria,S,Austria,100,"Kubernetes, Spark, Statistics",Master,11,Consulting,2024-12-26,2025-02-05,1862,9.4,Quantum Computing Inc
AI08373,Robotics Engineer,151141.0,USD,EX,FL,China,L,Austria,100,"SQL, Java, Tableau, Computer Vision, Python",Master,13,Telecommunications,2024-03-27,2024-04-27,1322,5.8,Future Systems
AI08374,Deep Learning Engineer,52657.0,USD,MI,FL,Israel,S,Israel,50,"Python, Computer Vision, Git, TensorFlow",Master,4,Telecommunications,2025-01-12,2025-02-12,806,5.1,Algorithmic Solutions
AI08375,AI SPECIALIST,122982.0,USD,EX,FT,China,S,China,100,"MLOps, Java, Statistics, AWS, R",Associate,19,Automotive,2024-10-15,2024-11-23,1685,5.2,Advanced Robotics
AI08376,RESEARCH SCIENTIST,64708.0,USD,MI,FL,Austria,M,Austria,50,"Scala, Kubernetes, NLP, Java, AWS",Bachelor,2,Education,2024-03-01,2024-03-30,1979,8.9,Advanced Robotics
AI08377,robotics engineer,282626.0,USD,EX,FT,Denmark,S,Denmark,0,"TensorFlow, Hadoop, GCP",Master,12,Finance,2024-08-17,2024-10-21,2193,8.7,Smart Analytics
AI08378,AI RESEARCH SCIENTIST,372206.0,USD,EX,FT,Switzerland,L,Singapore,100,"Spark, Python, GCP",Master,19,Energy,2024-12-26,2025-01-18,1952,9.5,Quantum Computing Inc
AI08379,DATA ANALYST,89277.0,USD,MI,CT,Canada,L,Canada,0,"Azure, Python, R, Computer Vision",Master,3,Media,2024-01-20,2024-02-06,1217,8.4,Cloud AI Solutions
AI08380,machine learning engineer,64586.0,USD,EN,FL,Japan,L,Japan,50,"Kubernetes, NLP, Linux",Associate,0,Automotive,2024-08-14,2024-09-05,1590,5.0,Algorithmic Solutions
AI08381,ML OPS ENGINEER,95032.0,EUR,MI,FL,Germany,L,Germany,50,"AWS, Scala, SQL",PhD,2,Consulting,2024-04-08,2024-05-28,2182,9.5,Autonomous Tech
AI08382,AI SOFTWARE ENGINEER,65014.0,USD,EN,FL,Ireland,L,Ireland,100,"Python, Data Visualization, TensorFlow, Spark",PhD,1,Media,2024-08-29,2024-10-27,1120,7.9,Machine Intelligence Group
AI08383,ai software engineer,257079.0,EUR,EX,PT,Netherlands,M,Netherlands,50,"Kubernetes, R, Docker",PhD,12,Retail,2024-03-27,2024-06-06,1709,5.4,Future Systems
AI08384,AI Architect,125774.0,USD,SE,PT,Canada,M,Ireland,100,"Python, Git, Docker",Phd,6,Finance,2024-04-25,2024-06-22,1935,8.2,Machine Intelligence Group
AI08385,Machine Learning Engineer,108267.0,USD,MI,CT,Switzerland,M,Switzerland,0,"GCP, TensorFlow, Computer Vision, PyTorch, Azure",Bachelor,4,Energy,2024-08-20,2024-10-07,1918,6.3,Cloud AI Solutions
AI08386,PRINCIPAL DATA SCIENTIST,124505.0,USD,MI,FL,Norway,L,Norway,0,"Scala, Linux, AWS",PhD,2,Telecommunications,2025-02-09,2025-04-01,2012,5.1,AI Innovations
AI08387,DEEP LEARNING ENGINEER,109463.0,USD,EN,FT,Norway,L,Norway,50,"MLOps, Data Visualization, Hadoop, PyTorch",PhD,0,Technology,2025-04-26,2025-05-10,2460,8.4,Smart Analytics
AI08388,nlp engineer,63197.0,EUR,EN,FT,Germany,S,Germany,100,"Java, R, AWS, Git, Computer Vision",Associate,0,Retail,2024-10-30,2025-01-05,2326,6.4,Quantum Computing Inc
AI08389,AI PRODUCT MANAGER,149685.0,USD,MI,FL,Switzerland,M,Switzerland,50,"Python, Kubernetes, Data Visualization, Computer Vision",Phd,2,Telecommunications,2024-10-26,2024-12-02,612,5.4,Cloud AI Solutions
AI08390,deep learning engineer,82804.0,USD,SE,FL,Ireland,L,Ireland,50,"Linux, SQL, Statistics, Tableau, Python",Bachelor,7,Healthcare,2024-05-30,2024-08-04,1827,5.1,DataVision Ltd
AI08391,research scientist,99185.0,USD,MI,FT,Singapore,M,Singapore,100,"R, Deep Learning, AWS, Statistics, SQL",Master,4,Manufacturing,2025-02-24,2025-05-04,2078,5.1,TechCorp Inc
AI08392,NLP Engineer,121502.0,USD,SE,PT,Sweden,M,Australia,100,"Python, Kubernetes, Deep Learning, Azure",Associate,9,Gaming,2024-06-07,2024-07-07,2113,7.1,Cognitive Computing
AI08393,AI SPECIALIST,93594.0,USD,MI,FL,Singapore,L,Finland,0,"Scala, Python, Tableau",Bachelor,3,Automotive,2024-10-09,2024-12-03,1431,7.6,Advanced Robotics
AI08394,Principal Data Scientist,86268.0,USD,MI,FL,Canada,S,South Korea,100,"PyTorch, Spark, Deep Learning",PhD,4,Manufacturing,2024-08-13,2024-09-18,1944,6.8,Smart Analytics
AI08395,DATA SCIENTIST,,USD,SE,CT,Denmark,L,Austria,0,,Associate,5,Media,2024-01-14,2024-03-08,2154,8.1,Neural Networks Co
AI08396,ai consultant,71217.0,USD,EN,PT,Australia,L,Australia,100,"Statistics, Scala, MLOps, Spark",PhD,1,Telecommunications,2024-11-14,2024-12-17,1479,10.0,Algorithmic Solutions
AI08397,Research Scientist,225275.0,USD,EX,FT,Sweden,L,Sweden,50,"Azure, Scala, Python, Mathematics, Docker",Master,11,Government,2024-12-27,2025-01-21,1747,6.1,TechCorp Inc
AI08398,Data Engineer,84140.0,GBP,EN,PT,United Kingdom,L,United Kingdom,50,"Statistics, SQL, Computer Vision",Master,0,Technology,2024-03-26,2024-05-03,1918,5.2,AI Innovations
AI08399,ML Ops Engineer,269323.0,EUR,EX,CT,Germany,L,Denmark,50,"Python, TensorFlow, Kubernetes, AWS, Docker",Bachelor,18,Technology,2025-03-11,2025-04-20,965,8.0,DeepTech Ventures
